host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
10219841,Conni & Stew,delridge,high point,47.55138,-122.37518,Entire home/apt,134.0,6,79,2024-06-17,1.2,1,10,20
16587333,Rob And Jessica,downtown,central business district,47.6076,-122.33938,Entire home/apt,250.0,7,88,2024-05-29,0.73,2,295,14
17342935,David,downtown,yesler terrace,47.60487,-122.32054,Entire home/apt,135.0,30,9,2023-09-16,0.08,3,324,1
1801138,Shauna,west seattle,alki,47.57776,-122.40721,Entire home/apt,192.0,1,304,2024-06-16,2.51,3,44,22
6668610,Don,other neighborhoods,wallingford,47.658749,-122.328133,Entire home/apt,352.0,4,18,2023-07-28,0.15,1,38,4
5635244,Shannon,ballard,whittier heights,47.67915,-122.37173,Entire home/apt,200.0,10,114,2023-09-22,0.95,2,28,3
3152296,Lynda,other neighborhoods,greenwood,47.6866,-122.3547,Private room,60.0,30,203,2023-06-30,1.68,2,53,1
17834927,Jeffrey,other neighborhoods,greenwood,47.69589,-122.35908,Entire home/apt,232.0,1,837,2024-06-23,7.12,2,198,98
3074414,Melissa,university district,university district,47.66246,-122.31471,Entire home/apt,120.0,30,44,2024-02-25,0.37,132,312,1
3152296,Lynda,other neighborhoods,greenwood,47.68812,-122.35501,Private room,60.0,30,217,2020-02-03,1.79,2,74,0
525710,Libby,queen anne,north queen anne,47.65233,-122.36351,Entire home/apt,212.459747172322,180,3,2021-09-03,0.03,2,101,0
1859394,Andrew,rainier valley,columbia city,47.55822,-122.28444,Private room,69.0,30,85,2019-08-04,0.7,1,124,0
5776729,Ballard Odd Fellows,ballard,adams,47.66911,-122.37957,Entire home/apt,130.0,2,388,2024-06-19,3.23,1,238,31
3074414,Melissa,university district,university district,47.66314,-122.31304,Entire home/apt,120.0,30,24,2023-08-19,0.2,132,85,1
6533205,Lauren,other neighborhoods,bitter lake,47.72494,-122.35308,Private room,48.0,30,30,2021-11-18,0.25,2,99,0
3074414,Melissa,university district,university district,47.66157,-122.31288,Entire home/apt,125.0,30,31,2023-09-30,0.26,132,106,1
832888,Matt And Jess,other neighborhoods,wallingford,47.66159,-122.33325,Entire home/apt,135.0,30,81,2023-08-29,0.67,1,169,2
19292422,Claire,other neighborhoods,ravenna,47.68130415,-122.3115885,Private room,55.0,30,89,2023-12-15,0.74,1,178,3
3074414,Melissa,university district,university district,47.66131,-122.31499,Entire home/apt,120.0,30,26,2023-08-12,0.22,132,64,1
18232665,Kim,ballard,adams,47.67345,-122.39416,Entire home/apt,120.0,3,378,2024-06-21,3.16,1,44,29
33360,Laura,west seattle,north admiral,47.58366,-122.39911,Entire home/apt,354.0,3,126,2024-04-25,1.1,7,294,8
19756727,Jamie,ballard,west woodland,47.67209,-122.36332,Entire home/apt,120.0,30,370,2023-10-15,3.08,1,297,2
19928221,Debbie,ballard,whittier heights,47.68551,-122.37523,Entire home/apt,103.0,1,1404,2024-06-21,11.74,1,216,120
1611939,Andrew,ballard,whittier heights,47.67616,-122.36682,Entire home/apt,130.0,2,609,2024-06-23,5.08,1,48,56
20314969,Ariel,central area,harrison/denny-blaine,47.62415,-122.29188,Entire home/apt,166.0,1,222,2024-06-14,2.15,1,40,46
7307064,Beth,other neighborhoods,phinney ridge,47.68012,-122.35336,Entire home/apt,154.0,30,147,2022-03-24,1.23,1,88,0
8616799,Jana,downtown,belltown,47.6184,-122.34545,Entire home/apt,72.0,30,221,2024-06-17,1.87,1,187,5
18700451,Jun,queen anne,east queen anne,47.63846,-122.35247,Entire home/apt,700.0,2,38,2024-06-20,1.82,1,57,17
20873639,James,other neighborhoods,green lake,47.67798,-122.33059,Entire home/apt,90.0,30,107,2020-01-19,0.9,1,174,0
10061445,Roland,other neighborhoods,wallingford,47.66667938,-122.3392029,Entire home/apt,215.0,1,493,2023-12-27,4.14,2,329,23
10061445,Roland,other neighborhoods,wallingford,47.6662674,-122.3390274,Entire home/apt,241.0,1,439,2024-06-10,3.68,2,343,28
2325108,Josh And Nicole,central area,madrona,47.6164,-122.28406,Entire home/apt,110.0,21,211,2024-05-12,1.77,1,100,9
6584748,Sean And Karla,west seattle,fauntleroy,47.53106,-122.39281,Private room,120.0,1,291,2024-06-22,2.44,2,46,33
14012754,Lara,other neighborhoods,fremont,47.66135,-122.35633,Entire home/apt,110.0,2,252,2024-06-22,2.12,4,236,29
6533205,Lauren,other neighborhoods,bitter lake,47.72293,-122.35426,Entire home/apt,18.0,30,7,2023-11-16,0.06,2,270,1
19294641,Derek,capitol hill,broadway,47.62347412,-122.318985,Entire home/apt,142.0,1,423,2024-06-21,4.07,1,103,34
9058822,Andre And Joel,downtown,central business district,47.61327,-122.3306,Entire home/apt,205.0,7,286,2024-06-07,2.42,3,307,8
3074414,Melissa,university district,university district,47.65836,-122.31606,Entire home/apt,125.0,2,25,2024-05-31,0.23,132,324,4
19193158,Faith,central area,leschi,47.60381,-122.29562,Entire home/apt,140.0,3,200,2024-05-01,1.69,1,284,13
21816248,Ramnika,other neighborhoods,ravenna,47.68009,-122.30059,Entire home/apt,193.0,2,77,2024-06-23,2.53,1,33,22
1379358,Peter,capitol hill,broadway,47.6226,-122.31708,Entire home/apt,307.0,2,309,2024-06-09,2.63,1,311,19
2231298,Chris,ballard,adams,47.67322,-122.38261,Entire home/apt,253.0,1,673,2024-06-01,5.7,3,221,44
2350534,Marta,capitol hill,broadway,47.62664,-122.32823,Entire home/apt,546.0,32,20,2015-03-07,0.17,1,83,0
3074414,Melissa,university district,university district,47.66305,-122.31444,Entire home/apt,115.0,30,59,2022-11-12,0.5,132,254,0
22218808,Donna,other neighborhoods,green lake,47.68239,-122.32743,Entire home/apt,109.0,1,485,2024-06-13,4.12,1,17,55
19039209,Ted,central area,mann,47.61329,-122.30005,Entire home/apt,177.0,2,264,2024-06-02,3.15,1,87,34
20219463,Dan,other neighborhoods,windermere,47.67141,-122.27607,Entire home/apt,147.0,30,114,2019-10-15,0.98,1,37,0
1628476,Ralph,queen anne,lower queen anne,47.63166,-122.36083,Entire home/apt,89.0,2,323,2024-06-18,2.84,1,133,47
11600938,Brian And Kylie,other neighborhoods,wallingford,47.66831,-122.32594,Entire home/apt,139.0,1,416,2024-06-16,3.6,1,290,45
22737225,David,central area,minor,47.60847,-122.30688,Entire home/apt,146.0,2,505,2024-06-17,5.12,1,260,62
22778664,Michael,queen anne,north queen anne,47.64511,-122.3518,Entire home/apt,195.0,1,142,2024-06-13,7.16,1,37,96
4199445,Liam,rainier valley,mount baker,47.57129,-122.29086,Entire home/apt,154.0,5,132,2024-06-11,1.14,2,8,13
22868047,Yosh,capitol hill,broadway,47.62074,-122.31667,Entire home/apt,278.0,1,148,2024-06-11,1.28,3,84,62
17571737,Cathy Patnoe-Brandt & John,central area,leschi,47.59622,-122.29585,Entire home/apt,100.0,30,148,2020-09-18,1.28,1,107,0
9058822,Andre And Joel,downtown,first hill,47.61136,-122.32918,Entire home/apt,166.0,7,302,2024-06-22,2.57,3,299,18
23049722,Jason & Courtney,downtown,pike-market,47.60947,-122.3447,Entire home/apt,411.0,3,187,2024-06-19,2.8,1,96,57
3074414,Melissa,university district,university district,47.66434,-122.30306,Entire home/apt,188.0,30,39,2022-05-25,0.35,132,83,0
3074414,Melissa,other neighborhoods,ravenna,47.67675,-122.29071,Entire home/apt,175.0,30,1,2017-05-28,0.01,132,277,0
2095307,Paige,other neighborhoods,bryant,47.67334,-122.2892,Entire home/apt,350.0,5,33,2023-11-24,0.29,1,331,1
23878721,Sallie,magnolia,lawton park,47.66247,-122.40343,Private room,90.0,1,426,2024-06-23,3.67,1,43,49
23916634,Cyndy,ballard,loyal heights,47.6789,-122.38573,Entire home/apt,90.0,1,568,2021-09-11,4.96,1,3,0
23972943,Joy,other neighborhoods,ravenna,47.67353,-122.29294,Entire home/apt,213.0,5,33,2023-09-19,0.3,3,196,1
23167869,Bhuwan,queen anne,east queen anne,47.63352667,-122.34748,Entire home/apt,125.0,30,0,1900-01-01,2.2644956257811106,1,58,0
24087447,Lela,other neighborhoods,wallingford,47.67169,-122.33479,Entire home/apt,150.0,3,287,2024-06-14,2.5,1,216,28
17469341,Chris,other neighborhoods,phinney ridge,47.68283,-122.35291,Entire home/apt,125.0,6,123,2024-06-22,1.07,1,40,8
10283735,Mayza,rainier valley,rainier beach,47.50889,-122.2594,Entire home/apt,303.0,2,203,2024-05-26,1.76,3,240,8
5112492,Leah,capitol hill,broadway,47.62158,-122.3228,Private room,50.0,30,102,2024-02-29,0.88,4,89,2
24526173,Connie,downtown,first hill,47.61318,-122.32859,Entire home/apt,329.0,3,404,2024-06-22,3.5,2,51,35
8993600,Ella,central area,harrison/denny-blaine,47.62332,-122.29081,Entire home/apt,212.459747172322,30,244,2023-07-16,2.14,1,0,1
23468824,Dominick,other neighborhoods,fremont,47.65904,-122.34645,Entire home/apt,108.0,14,413,2024-06-05,3.58,1,83,13
6120181,Suzanne And Craig,other neighborhoods,wallingford,47.66937,-122.32607,Entire home/apt,187.0,4,202,2024-06-11,1.75,1,101,8
20521336,Dave,west seattle,seaview,47.55978,-122.40234,Entire home/apt,160.0,30,78,2022-06-18,0.88,2,140,0
149902,Robert,central area,madrona,47.61752,-122.2934,Entire home/apt,69.0,31,6,2022-10-01,0.05,1,133,0
25547379,Fern,lake city,victory heights,47.70804,-122.30773,Entire home/apt,85.0,2,638,2024-06-10,6.41,1,276,41
25636571,Ben,queen anne,lower queen anne,47.62733,-122.35541,Entire home/apt,185.0,3,156,2024-06-12,1.38,1,172,19
25746073,Shawna,other neighborhoods,fremont,47.65313,-122.35301,Entire home/apt,120.0,30,151,2023-08-12,1.32,1,312,1
6421859,Rosemary,other neighborhoods,phinney ridge,47.68256,-122.35254,Entire home/apt,124.0,5,64,2024-03-16,0.56,1,118,6
5112492,Leah,capitol hill,broadway,47.62334,-122.3226,Private room,47.0,30,137,2024-05-08,1.27,4,47,2
15502197,Kimberley,central area,minor,47.61055,-122.31555,Private room,192.0,1,63,2019-05-01,0.65,10,205,0
9555983,Dennis,capitol hill,portage bay,47.64958,-122.32051,Entire home/apt,212.459747172322,30,208,2024-02-17,1.86,2,9,2
26475960,David,other neighborhoods,bryant,47.66814,-122.28457,Private room,64.0,2,176,2024-05-07,1.69,3,95,26
26766503,Miriam,central area,mann,47.61539,-122.30026,Entire home/apt,130.0,1,311,2024-06-14,2.75,1,54,38
27128557,Louis & Kevin,central area,minor,47.6124,-122.31388,Private room,212.459747172322,30,618,2021-11-09,5.45,2,22,0
27054652,Dan,delridge,north delridge,47.56136,-122.36126,Entire home/apt,83.0,30,105,2024-06-06,0.93,1,28,2
1870462,Amy & Sean,central area,minor,47.61269,-122.31336,Entire home/apt,175.0,2,345,2024-06-15,3.06,1,150,44
27663401,Manlio,northgate,maple leaf,47.70059,-122.31605,Entire home/apt,139.0,2,257,2024-06-10,2.28,1,309,25
27322459,Drew,queen anne,lower queen anne,47.62092,-122.35752,Entire home/apt,136.0,30,248,2023-01-14,2.2,2,175,0
25274592,Kassy,ballard,sunset hill,47.68579,-122.39453,Entire home/apt,195.0,3,107,2024-06-06,0.94,1,310,7
5464287,Kelly,west seattle,north admiral,47.58225,-122.40189,Entire home/apt,133.0,30,18,2023-12-15,0.16,1,266,1
27606550,Christine,queen anne,west queen anne,47.63784,-122.36109,Entire home/apt,175.0,7,3,2018-12-25,0.03,1,100,0
3074414,Melissa,university district,university district,47.66317,-122.30438,Entire home/apt,155.0,30,49,2023-09-24,0.44,132,158,5
13669439,Matthew,capitol hill,stevens,47.63044,-122.31008,Entire home/apt,260.0,2,526,2024-06-23,4.75,2,299,62
8311472,Jeremy,capitol hill,stevens,47.61767,-122.30544,Entire home/apt,229.0,3,21,2024-06-17,1.84,1,31,21
28653007,Andrew,other neighborhoods,fremont,47.65019,-122.34551,Entire home/apt,145.0,5,59,2024-06-05,0.54,4,303,12
6587854,Aliza,other neighborhoods,roosevelt,47.67312,-122.31603,Entire home/apt,130.0,1,155,2024-06-07,1.99,1,262,21
29133654,Muna,queen anne,lower queen anne,47.62206,-122.36089,Private room,132.0,30,16,2019-08-15,0.15,1,52,0
33360,Laura,west seattle,fairmount park,47.55484,-122.38512,Entire home/apt,175.0,2,102,2024-05-28,0.93,7,316,6
3074414,Melissa,university district,university district,47.65917,-122.31594,Entire home/apt,155.0,30,33,2022-09-23,0.29,132,333,0
22372266,Sarah,queen anne,west queen anne,47.63812,-122.36558,Entire home/apt,1012.0,1,130,2024-05-27,1.18,1,269,7
4610250,Elyse,rainier valley,columbia city,47.56125,-122.28947,Entire home/apt,131.0,2,429,2024-06-05,3.85,1,116,34
5072241,Jennifer,queen anne,north queen anne,47.64087,-122.36449,Entire home/apt,595.0,4,55,2023-11-26,0.5,1,264,4
3751963,Alan & Katence,ballard,west woodland,47.66839,-122.3679,Entire home/apt,340.0,30,87,2023-08-18,0.78,1,69,1
25243138,Mat,beacon hill,north beacon hill,47.58848,-122.30981,Entire home/apt,102.0,1,266,2024-06-09,2.64,2,227,10
30550537,Terry,other neighborhoods,phinney ridge,47.68275,-122.35492,Entire home/apt,105.0,2,408,2024-06-22,3.64,1,243,39
3074414,Melissa,university district,university district,47.65908,-122.31799,Entire home/apt,130.0,30,21,2021-08-30,0.19,132,316,0
29824474,Rachael,downtown,belltown,47.61385,-122.3479,Entire home/apt,194.0,3,325,2024-06-04,2.92,1,119,51
17225510,Jk,downtown,belltown,47.6133194,-122.3458252,Entire home/apt,187.0,2,435,2024-06-06,3.93,1,82,55
53050,Robert,ballard,adams,47.67189,-122.38569,Entire home/apt,159.0,5,79,2024-06-22,0.71,1,148,21
13240442,Adam,capitol hill,stevens,47.62453,-122.30405,Entire home/apt,161.0,4,56,2024-01-21,0.5,2,266,7
3074414,Melissa,other neighborhoods,ravenna,47.6675,-122.29559,Private room,95.0,30,14,2022-09-11,0.13,132,346,0
2051621,Kristi,university district,university district,47.66613,-122.30698,Entire home/apt,76.0,30,6,2024-06-10,0.26,1,175,2
23169254,Jessica,west seattle,north admiral,47.57591,-122.3965,Entire home/apt,111.0,1,411,2024-05-31,3.71,1,95,51
4634468,Amy,west seattle,alki,47.56472,-122.4001,Entire home/apt,325.0,4,17,2022-08-04,0.15,1,3,0
17467433,Ryan,capitol hill,broadway,47.61536026,-122.31353,Entire home/apt,248.0,1,147,2024-06-10,3.33,2,75,40
22086361,Rachelle,other neighborhoods,wallingford,47.65146,-122.33742,Entire home/apt,284.0,2,37,2024-06-16,0.33,1,68,13
19598332,Reid,other neighborhoods,fremont,47.65469,-122.35942,Entire home/apt,131.0,90,388,2020-05-01,3.48,1,206,0
10283735,Mayza,lake city,cedar park,47.7187,-122.2841,Entire home/apt,403.0,3,40,2024-05-20,0.38,3,320,5
4193,Jessica,rainier valley,dunlap,47.52894,-122.27579,Private room,60.0,30,116,2024-05-06,1.05,3,263,3
13042181,Kim,central area,mann,47.61953,-122.29729,Entire home/apt,159.0,5,264,2023-10-01,2.37,1,295,7
2334189,Tracy,ballard,whittier heights,47.68801,-122.36956,Entire home/apt,111.0,2,229,2024-06-16,2.08,1,103,19
7488822,Bernard,other neighborhoods,greenwood,47.69224,-122.3645,Entire home/apt,110.0,2,314,2024-06-10,2.83,1,143,31
32005391,Veronica,seward park,seward park,47.56204,-122.27254,Entire home/apt,212.459747172322,2,217,2023-09-17,1.97,1,0,14
4160438,Evan,downtown,belltown,47.61374,-122.34697,Entire home/apt,212.459747172322,30,27,2021-06-05,0.24,1,331,0
7556974,Peggy,other neighborhoods,wallingford,47.65339,-122.33953,Entire home/apt,106.0,30,115,2024-06-01,1.04,1,88,7
9555983,Dennis,capitol hill,portage bay,47.65113,-122.3213,Entire home/apt,154.0,30,209,2023-12-15,1.9,2,73,2
32426630,Kevin,ballard,whittier heights,47.68081,-122.37181,Entire home/apt,132.0,1,319,2024-06-09,2.88,1,268,31
31753304,Emily,west seattle,north admiral,47.58173,-122.4015,Entire home/apt,212.459747172322,3,3,2024-06-10,0.42,1,0,3
16255476,Ken,queen anne,lower queen anne,47.63028,-122.3608,Entire home/apt,750.0,3,80,2023-10-10,0.73,3,206,3
32099252,Kristin,downtown,belltown,47.61545,-122.34893,Entire home/apt,282.0,2,153,2024-05-15,1.42,1,258,14
1121532,Melissa,capitol hill,broadway,47.62206,-122.32559,Entire home/apt,157.0,30,38,2023-04-02,0.52,10,352,0
32552913,P.H.,other neighborhoods,bryant,47.68098,-122.28965,Entire home/apt,95.0,30,30,2024-05-31,0.27,1,282,2
32932119,Tori,other neighborhoods,bitter lake,47.70634,-122.35335,Entire home/apt,85.0,3,40,2024-01-25,0.37,2,101,5
13007578,Genevieve,other neighborhoods,wallingford,47.66447,-122.32728,Entire home/apt,176.0,2,14,2024-02-18,1.06,2,163,11
4540222,Stina,other neighborhoods,wallingford,47.65328,-122.33034,Entire home/apt,283.0,2,260,2024-06-17,2.35,1,269,37
8280295,Zachary,central area,harrison/denny-blaine,47.62133,-122.29431,Entire home/apt,136.0,3,159,2024-06-21,1.63,1,23,12
26130164,Alex,queen anne,north queen anne,47.64462,-122.36079,Private room,91.0,28,113,2024-02-16,1.03,2,296,3
32377507,Hugo,other neighborhoods,phinney ridge,47.66574,-122.34994,Entire home/apt,136.0,2,488,2024-06-09,4.44,3,43,46
33767309,Rob,other neighborhoods,north beach/blue ridge,47.69832,-122.39979,Entire home/apt,295.0,30,1,2024-03-31,0.35,1,50,1
4540636,Tri,other neighborhoods,green lake,47.67675321,-122.3313473,Entire home/apt,180.0,2,45,2024-06-13,0.41,1,18,16
5040298,Bev,other neighborhoods,wallingford,47.67023,-122.32448,Entire home/apt,121.0,2,315,2024-06-02,2.85,1,75,25
17740302,Analisa,lake city,matthews beach,47.69943,-122.2738,Entire home/apt,502.0,1,525,2024-06-20,4.76,1,130,45
30049045,Tim And Christy,other neighborhoods,fremont,47.65398,-122.36047,Entire home/apt,100.0,17,98,2024-05-29,0.89,2,85,8
26861553,Eileen,capitol hill,stevens,47.623,-122.29953,Private room,100.0,30,97,2022-02-27,0.88,1,364,0
34779932,Marc,capitol hill,madison park,47.63772964,-122.2768097,Entire home/apt,119.0,60,18,2023-08-07,0.17,1,175,1
20765151,Elizabeth,other neighborhoods,crown hill,47.70253,-122.37196,Private room,50.0,30,49,2023-06-29,0.45,1,364,1
34859303,Judy,other neighborhoods,greenwood,47.68783,-122.35472,Entire home/apt,106.0,2,255,2024-06-15,2.32,1,40,35
34953514,Jeffrey,magnolia,southeast magnolia,47.64827,-122.39285,Entire home/apt,98.0,2,628,2024-06-23,5.75,1,206,81
35001718,Tina,west seattle,genesee,47.5634,-122.38019,Entire home/apt,108.0,2,320,2024-06-19,3.32,1,96,39
3078136,Elizabeth,west seattle,north admiral,47.58504,-122.38786,Entire home/apt,203.0,2,441,2024-06-22,4.31,1,228,42
3074414,Melissa,university district,university district,47.65767,-122.31831,Entire home/apt,170.0,30,27,2022-07-31,0.25,132,310,0
3252192,Danyale,central area,mann,47.6089,-122.29773,Entire home/apt,110.0,2,26,2024-06-19,0.24,1,10,14
19862778,Thomas,rainier valley,mount baker,47.56752,-122.28064,Entire home/apt,110.0,3,182,2024-06-10,1.66,1,196,23
33515006,Andrew,magnolia,lawton park,47.65313,-122.38414,Entire home/apt,264.0,1,228,2024-06-03,2.07,1,59,16
35395039,Leah,other neighborhoods,georgetown,47.54403,-122.32067,Entire home/apt,121.0,2,15,2024-06-15,1.33,1,98,15
35492206,Matthew,capitol hill,broadway,47.62508,-122.32717,Entire home/apt,250.0,30,14,2016-09-30,0.13,1,359,0
35566596,Nick,west seattle,fairmount park,47.55903,-122.3788,Entire home/apt,90.0,30,37,2023-08-30,0.35,1,324,2
8414513,Jared,other neighborhoods,broadview,47.71252,-122.35807,Entire home/apt,135.0,30,74,2024-01-08,0.68,1,0,7
3969704,Anna,lake city,olympic hills,47.72966,-122.3081,Entire home/apt,210.0,3,81,2024-06-10,0.74,1,336,10
35909495,Lawrence,capitol hill,stevens,47.61694336,-122.3077698,Entire home/apt,123.0,2,166,2024-06-22,1.52,1,264,22
8642533,Sasha,capitol hill,stevens,47.62534,-122.30969,Private room,125.0,5,45,2023-12-16,0.41,2,136,7
36373396,Greg,west seattle,fauntleroy,47.51857,-122.38717,Entire home/apt,210.0,5,101,2024-05-30,0.93,1,121,8
4411144,Emma,downtown,belltown,47.61365,-122.34717,Entire home/apt,232.0,1,275,2024-06-22,2.52,2,310,52
2781551,Ron,central area,minor,47.61018,-122.30476,Entire home/apt,172.0,3,392,2024-06-13,3.78,4,328,41
30049045,Tim And Christy,other neighborhoods,fremont,47.65243,-122.35625,Entire home/apt,77.0,14,75,2024-06-15,0.69,2,55,6
18947211,John,downtown,belltown,47.61535,-122.34131,Entire home/apt,143.0,2,621,2024-06-14,5.72,2,271,73
10936741,Barbara & Andy,seward park,seward park,47.55958,-122.26731,Entire home/apt,129.0,2,319,2024-06-22,2.92,1,276,44
37101658,Heberto,central area,mann,47.61927,-122.29656,Entire home/apt,264.0,3,291,2024-05-21,2.71,2,334,20
37151043,Jessica,capitol hill,broadway,47.61412,-122.31528,Entire home/apt,165.0,1,590,2024-06-20,5.42,3,155,60
7376011,Barbara,queen anne,east queen anne,47.6366,-122.35044,Entire home/apt,175.0,4,163,2024-06-14,1.5,1,302,14
3074414,Melissa,university district,university district,47.6586,-122.31827,Entire home/apt,120.0,1,5,2016-08-01,0.05,132,75,0
20184201,Sherry,other neighborhoods,fremont,47.65691,-122.34451,Private room,61.0,30,83,2021-11-05,0.77,1,41,0
37801519,Jackie,other neighborhoods,north beach/blue ridge,47.70168,-122.39141,Private room,105.0,30,87,2019-09-16,0.8,1,89,0
335170207,Irwan,other neighborhoods,ravenna,47.667358,-122.298828,Private room,52.0,30,48,2023-11-16,0.48,3,150,7
29449549,Bill,ballard,sunset hill,47.67986,-122.40572,Private room,285.0,30,5,2016-07-26,0.05,1,365,0
36633617,Angie,beacon hill,mid-beacon hill,47.55457,-122.30529,Entire home/apt,200.0,30,8,2016-08-07,0.07,1,362,0
26017435,Roger,west seattle,north admiral,47.59114,-122.38506,Entire home/apt,295.0,2,197,2024-06-11,1.95,1,164,22
